method,decay,m,trial,estimate,true_trace,relative_error
Gaussian-Hutch++,2.0,80,32,1.6439708968449065,1.6439345666815601,2.2099519094425528e-05
Hutchinson,2.0,80,33,1.7245622363848803,1.6439345666815601,0.04904554678601037
Hutch++,2.0,80,33,1.6427800912243382,1.6439345666815601,0.0007022636305728
NA-Hutch++,2.0,80,33,1.648692031445921,1.6439345666815601,0.0028939501977650467
Gaussian-Hutch++,2.0,80,33,1.6447097015235566,1.6439345666815601,0.00047151197967758036
Hutchinson,2.0,80,34,1.8589680467860403,1.6439345666815601,0.13080416000896308
Hutch++,2.0,80,34,1.6453177421915341,1.6439345666815601,0.0008413811218569936
NA-Hutch++,2.0,80,34,1.6456662782644018,1.6439345666815601,0.0010533944707649251
Gaussian-Hutch++,2.0,80,34,1.6419394423825964,1.6439345666815601,0.0012136275612180279
Hutchinson,2.0,80,35,1.537540991776505,1.6439345666815601,0.06471886233271482
Hutch++,2.0,80,35,1.6466159058090106,1.6439345666815601,0.001631049788595321
NA-Hutch++,2.0,80,35,1.640765329711924,1.6439345666815601,0.00192783644426525
Gaussian-Hutch++,2.0,80,35,1.6425986123705965,1.6439345666815601,0.0008126566215226096
Hutchinson,2.0,80,36,1.741583333154369,1.6439345666815601,0.05939942407192177
Hutch++,2.0,80,36,1.6411387723073623,1.6439345666815601,0.001700672539443852
NA-Hutch++,2.0,80,36,1.6433990961789544,1.6439345666815601,0.0003257249488260447
Gaussian-Hutch++,2.0,80,36,1.6418979019212825,1.6439345666815601,0.0012388964874610814
Hutchinson,2.0,80,37,1.3177217494103277,1.6439345666815601,0.19843418581417405
Hutch++,2.0,80,37,1.6431555752125542,1.6439345666815601,0.0004738579532264602
NA-Hutch++,2.0,80,37,1.6493698062161264,1.6439345666815601,0.003306238365397848
Gaussian-Hutch++,2.0,80,37,1.6470035844064579,1.6439345666815601,0.0018668734067030827
Hutchinson,2.0,80,38,1.8230080774169835,1.6439345666815601,0.10892982869561556
Hutch++,2.0,80,38,1.6449902321551129,1.6439345666815601,0.0006421578418925141
NA-Hutch++,2.0,80,38,1.6395366862571215,1.6439345666815601,0.002675216224278449
Gaussian-Hutch++,2.0,80,38,1.6408476144602224,1.6439345666815601,0.001877782902009909
Hutchinson,2.0,80,39,1.6387753210961526,1.6439345666815601,0.003138352152191746
Hutch++,2.0,80,39,1.6403799869516742,1.6439345666815601,0.0021622391802741834
NA-Hutch++,2.0,80,39,1.6519124222001487,1.6439345666815601,0.0048529033212633315
Gaussian-Hutch++,2.0,80,39,1.64279978306737,1.6439345666815601,0.000690285147103416
Hutchinson,2.0,80,40,1.5762080509749992,1.6439345666815601,0.04119781716329102
Hutch++,2.0,80,40,1.6414568605378386,1.6439345666815601,0.0015071805131046344
NA-Hutch++,2.0,80,40,1.6471587068297588,1.6439345666815601,0.0019612338675419143
Gaussian-Hutch++,2.0,80,40,1.6394690316034946,1.6439345666815601,0.002716370327974602
Hutchinson,2.0,80,41,1.6938436558939156,1.6439345666815601,0.030359535120124504
Hutch++,2.0,80,41,1.6418955623101708,1.6439345666815601,0.001240319665219584
NA-Hutch++,2.0,80,41,1.6300061373588322,1.6439345666815601,0.008472617831039253
Gaussian-Hutch++,2.0,80,41,1.643164860072539,1.6439345666815601,0.00046821000337916077
Hutchinson,2.0,80,42,1.6386872876413179,1.6439345666815601,0.0031919026137605857
Hutch++,2.0,80,42,1.645775244703249,1.6439345666815601,0.0011196783977871108
NA-Hutch++,2.0,80,42,1.6407713314551808,1.6439345666815601,0.0019241856035453922
Gaussian-Hutch++,2.0,80,42,1.6452265271882012,1.6439345666815601,0.0007858953347814748
Hutchinson,2.0,80,43,1.6616907817017599,1.6439345666815601,0.010801047304481453
Hutch++,2.0,80,43,1.6420311912404013,1.6439345666815601,0.0011578170322198182
NA-Hutch++,2.0,80,43,1.6438906214215232,1.6439345666815601,2.6731757411509293e-05
Gaussian-Hutch++,2.0,80,43,1.643150660889716,1.6439345666815601,0.0004768473196756025
Hutchinson,2.0,80,44,1.6674978144444856,1.6439345666815601,0.014333446257833844
Hutch++,2.0,80,44,1.6387566923139503,1.6439345666815601,0.003149683979248575
NA-Hutch++,2.0,80,44,1.635203015209633,1.6439345666815601,0.005311374095352549
Gaussian-Hutch++,2.0,80,44,1.6478304758864901,1.6439345666815601,0.0023698687793847293
Hutchinson,2.0,80,45,1.5789457494142758,1.6439345666815601,0.039532484190335206
Hutch++,2.0,80,45,1.6400998350326303,1.6439345666815601,0.0023326546729110715
NA-Hutch++,2.0,80,45,1.643278884722537,1.6439345666815601,0.0003988491831196538
Gaussian-Hutch++,2.0,80,45,1.6457760502397842,1.6439345666815601,0.00112016840301699
Hutchinson,2.0,80,46,1.5808083232207344,1.6439345666815601,0.03839948665855486
Hutch++,2.0,80,46,1.6398744039548636,1.6439345666815601,0.002469783657443461
NA-Hutch++,2.0,80,46,1.639416634803344,1.6439345666815601,0.002748243129491407
Gaussian-Hutch++,2.0,80,46,1.6392895307188224,1.6439345666815601,0.0028255601268328693
Hutchinson,2.0,80,47,1.2933968889155913,1.6439345666815601,0.21323091859645166
Hutch++,2.0,80,47,1.6429768944729028,1.6439345666815601,0.0005825488605610575
NA-Hutch++,2.0,80,47,1.6429502677455083,1.6439345666815601,0.0005987458114216116
Gaussian-Hutch++,2.0,80,47,1.6455691446611893,1.6439345666815601,0.0009943084188130031
Hutchinson,2.0,80,48,1.5148969763030655,1.6439345666815601,0.07849314260662417
Hutch++,2.0,80,48,1.6407600034601528,1.6439345666815601,0.001931076385731983
NA-Hutch++,2.0,80,48,1.643013578323785,1.6439345666815601,0.0005602341944997928
Gaussian-Hutch++,2.0,80,48,1.6425994135209592,1.6439345666815601,0.0008121692843870847
Hutchinson,2.0,80,49,1.401774864026014,1.6439345666815601,0.14730495213344702
Hutch++,2.0,80,49,1.641740085451632,1.6439345666815601,0.0013348957278500014
NA-Hutch++,2.0,80,49,1.6441460109521668,1.6439345666815601,0.00012862085565457107
Gaussian-Hutch++,2.0,80,49,1.642319921030304,1.6439345666815601,0.0009821836488999294
Hutchinson,2.0,160,0,1.6849450372885673,1.6439345666815601,0.0249465346359805
Hutch++,2.0,160,0,1.6439780131652257,1.6439345666815601,2.642835338228273e-05
NA-Hutch++,2.0,160,0,1.642504303311246,1.6439345666815601,0.0008700245127159583
Gaussian-Hutch++,2.0,160,0,1.643610862230066,1.6439345666815601,0.0001969083551467189
Hutchinson,2.0,160,1,1.480570216451478,1.6439345666815601,0.09937399793219796
Hutch++,2.0,160,1,1.6443583812260822,1.6439345666815601,0.0002578049960818251
NA-Hutch++,2.0,160,1,1.6434415262950248,1.6439345666815601,0.0002999148485152626
Gaussian-Hutch++,2.0,160,1,1.6445909625961286,1.6439345666815601,0.00039928347993402867
Hutchinson,2.0,160,2,1.5619224531710316,1.6439345666815601,0.04988769940891129
Hutch++,2.0,160,2,1.643921217494249,1.6439345666815601,8.120266816977709e-06
NA-Hutch++,2.0,160,2,1.642379016510023,1.6439345666815601,0.0009462360625929398
Gaussian-Hutch++,2.0,160,2,1.6434844088766563,1.6439345666815601,0.0002738295148891231
Hutchinson,2.0,160,3,1.7475298371976766,1.6439345666815601,0.06301666295954438
Hutch++,2.0,160,3,1.6445953486228453,1.6439345666815601,0.00040195148558680894
NA-Hutch++,2.0,160,3,1.6434687404450337,1.6439345666815601,0.0002833605704068761
Gaussian-Hutch++,2.0,160,3,1.6448767236090285,1.6439345666815601,0.0005731109659493236
Hutchinson,2.0,160,4,1.5879735237075459,1.6439345666815601,0.03404091872523674
Hutch++,2.0,160,4,1.643599214714082,1.6439345666815601,0.00020399350088183012
NA-Hutch++,2.0,160,4,1.6445353831571734,1.6439345666815601,0.0003654746896806731
Gaussian-Hutch++,2.0,160,4,1.64322192791468,1.6439345666815601,0.00043349582235419044
Hutchinson,2.0,160,5,1.6976722708460428,1.6439345666815601,0.03268846902645119
Hutch++,2.0,160,5,1.6436652991173637,1.6439345666815601,0.00016379457531571449
NA-Hutch++,2.0,160,5,1.6403138668136963,1.6439345666815601,0.0022024598431387523
Gaussian-Hutch++,2.0,160,5,1.644026501368705,1.6439345666815601,5.592356837561713e-05
Hutchinson,2.0,160,6,1.686398140353237,1.6439345666815601,0.0258304524597921
Hutch++,2.0,160,6,1.6434069717641233,1.6439345666815601,0.0003209342562227488
NA-Hutch++,2.0,160,6,1.642501354786776,1.6439345666815601,0.0008718180904713603
Gaussian-Hutch++,2.0,160,6,1.644749169478727,1.6439345666815601,0.0004955202072375029
Hutchinson,2.0,160,7,1.5816956251456191,1.6439345666815601,0.037859743810592345
Hutch++,2.0,160,7,1.6438646523189435,1.6439345666815601,4.25286772561371e-05
NA-Hutch++,2.0,160,7,1.6448946604334835,1.6439345666815601,0.0005840218773801011
Gaussian-Hutch++,2.0,160,7,1.642892008774274,1.6439345666815601,0.0006341845523636856
Hutchinson,2.0,160,8,1.820970032924635,1.6439345666815601,0.10769009292166534
Hutch++,2.0,160,8,1.6437847485923331,1.6439345666815601,9.113385183535931e-05
NA-Hutch++,2.0,160,8,1.6426884534029162,1.6439345666815601,0.0007580066165037689
Gaussian-Hutch++,2.0,160,8,1.644245682160311,1.6439345666815601,0.0001892505243557064
Hutchinson,2.0,160,9,1.7582673586745348,1.6439345666815601,0.06954826202344924
Hutch++,2.0,160,9,1.6433182285310008,1.6439345666815601,0.00037491647359384815
NA-Hutch++,2.0,160,9,1.6423399618628163,1.6439345666815601,0.0009699928762753089
Gaussian-Hutch++,2.0,160,9,1.6437395002672404,1.6439345666815601,0.00011865825944248315
Hutchinson,2.0,160,10,1.43807690591439,1.6439345666815601,0.1252225392295957
Hutch++,2.0,160,10,1.6436825123435441,1.6439345666815601,0.0001533238263398777
NA-Hutch++,2.0,160,10,1.6421456993935732,1.6439345666815601,0.001088162098566906
Gaussian-Hutch++,2.0,160,10,1.6428178530284896,1.6439345666815601,0.0006792932490766511
Hutchinson,2.0,160,11,1.5076631746186586,1.6439345666815601,0.08289344042322706
Hutch++,2.0,160,11,1.6444086685392627,1.6439345666815601,0.00028839460360006926
NA-Hutch++,2.0,160,11,1.6443540794548197,1.6439345666815601,0.0002551882427452116
Gaussian-Hutch++,2.0,160,11,1.6434278256208537,1.6439345666815601,0.0003082489236353112
Hutchinson,2.0,160,12,1.6514507723815945,1.6439345666815601,0.0045720832521981706
Hutch++,2.0,160,12,1.643072143486515,1.6439345666815601,0.0005246091982760797
NA-Hutch++,2.0,160,12,1.6452712083884937,1.6439345666815601,0.0008130747622344448
Gaussian-Hutch++,2.0,160,12,1.6434206043136963,1.6439345666815601,0.0003126416210721281
Hutchinson,2.0,160,13,1.8537287631597426,1.6439345666815601,0.1276171209792566
Hutch++,2.0,160,13,1.6432162769234981,1.6439345666815601,0.0004369333017383545
NA-Hutch++,2.0,160,13,1.6436732690190654,1.6439345666815601,0.0001589465102751467
Gaussian-Hutch++,2.0,160,13,1.6439735900094608,1.6439345666815601,2.3737762251325366e-05
Hutchinson,2.0,160,14,1.7747098998479902,1.6439345666815601,0.07955020583964766
Hutch++,2.0,160,14,1.6438233562555389,1.6439345666815601,6.764893705333751e-05
NA-Hutch++,2.0,160,14,1.6446338969495873,1.6439345666815601,0.0004254003061927333
Gaussian-Hutch++,2.0,160,14,1.6436558476971437,1.6439345666815601,0.00016954384320725697
Hutchinson,2.0,160,15,1.446727109880013,1.6439345666815601,0.11996064855527028
Hutch++,2.0,160,15,1.6434869073690803,1.6439345666815601,0.0002723096901499263
NA-Hutch++,2.0,160,15,1.6435842037215471,1.6439345666815601,0.00021312463836090982
Gaussian-Hutch++,2.0,160,15,1.6442491275752413,1.6439345666815601,0.00019134635894674037
Hutchinson,2.0,160,16,1.6827300541481258,1.6439345666815601,0.023599167663271484
Hutch++,2.0,160,16,1.6436755089801793,1.6439345666815601,0.000157583949283168
NA-Hutch++,2.0,160,16,1.6454345267685098,1.6439345666815601,0.0009124207966363589
Gaussian-Hutch++,2.0,160,16,1.644242308612273,1.6439345666815601,0.0001871984061592733
Hutchinson,2.0,160,17,1.6234177558896785,1.6439345666815601,0.012480308649569165
Hutch++,2.0,160,17,1.6434664582425362,1.6439345666815601,0.00028474882669376393
NA-Hutch++,2.0,160,17,1.6433476873150201,1.6439345666815601,0.00035699679198587423
Gaussian-Hutch++,2.0,160,17,1.644252144343582,1.6439345666815601,0.00019318144922456136
Hutchinson,2.0,160,18,1.9999472083190188,1.6439345666815601,0.2165613211455882
Hutch++,2.0,160,18,1.6436185639547745,1.6439345666815601,0.00019222342129075791
NA-Hutch++,2.0,160,18,1.642031892771604,1.6439345666815601,0.0011573902930922986
Gaussian-Hutch++,2.0,160,18,1.6443980271337466,1.6439345666815601,0.00028192147155955304
Hutchinson,2.0,160,19,1.7010608331813664,1.6439345666815601,0.03474972037063561
Hutch++,2.0,160,19,1.6435062126082012,1.6439345666815601,0.0002605663765703422
NA-Hutch++,2.0,160,19,1.644701792819652,1.6439345666815601,0.0004667011410560517
Gaussian-Hutch++,2.0,160,19,1.6451236336127264,1.6439345666815601,0.0007233055106119689
Hutchinson,2.0,160,20,1.5855770899772794,1.6439345666815601,0.035498661496047794
Hutch++,2.0,160,20,1.6429099108249694,1.6439345666815601,0.0006232947936967434
NA-Hutch++,2.0,160,20,1.6457971214672087,1.6439345666815601,0.0011329859614840438
Gaussian-Hutch++,2.0,160,20,1.643902281068644,1.6439345666815601,1.9639232345731474e-05
Hutchinson,2.0,160,21,1.7675719709727917,1.6439345666815601,0.07520822713814308
Hutch++,2.0,160,21,1.6432823502083127,1.6439345666815601,0.0003967411394992357
NA-Hutch++,2.0,160,21,1.6458773485295588,1.6439345666815601,0.0011817878201322621
Gaussian-Hutch++,2.0,160,21,1.6431099671156841,1.6439345666815601,0.000501601208824587
Hutchinson,2.0,160,22,1.7767200520697173,1.6439345666815601,0.08077297483694708
Hutch++,2.0,160,22,1.644606292608506,1.6439345666815601,0.00040860867613600924
NA-Hutch++,2.0,160,22,1.6444191078236563,1.6439345666815601,0.0002947447860253137
Gaussian-Hutch++,2.0,160,22,1.6437911602922979,1.6439345666815601,8.723363579593421e-05
Hutchinson,2.0,160,23,1.6769772895041133,1.6439345666815601,0.0200997798162083
Hutch++,2.0,160,23,1.643816037944618,1.6439345666815601,7.210064156101493e-05
NA-Hutch++,2.0,160,23,1.6445098473819044,1.6439345666815601,0.0003499413614165637
Gaussian-Hutch++,2.0,160,23,1.6449269233232127,1.6439345666815601,0.0006036472872857122
Hutchinson,2.0,160,24,1.4594396398049323,1.6439345666815601,0.1122276583362126
Hutch++,2.0,160,24,1.6438408926800026,1.6439345666815601,5.6981587622836724e-05
NA-Hutch++,2.0,160,24,1.6441742919408304,1.6439345666815601,0.0001458240882142921
Gaussian-Hutch++,2.0,160,24,1.6445308806425065,1.6439345666815601,0.00036273582479022265
Hutchinson,2.0,160,25,1.6296337552854148,1.6439345666815601,0.00869913662379697
Hutch++,2.0,160,25,1.6428660419048902,1.6439345666815601,0.0006499801137626089
NA-Hutch++,2.0,160,25,1.6478955590929223,1.6439345666815601,0.0024094586801941924
Gaussian-Hutch++,2.0,160,25,1.6439051428098046,1.6439345666815601,1.789844459255117e-05
Hutchinson,2.0,160,26,1.4303034837251325,1.6439345666815601,0.1299510864277661
Hutch++,2.0,160,26,1.6441563058483049,1.6439345666815601,0.00013488320717796543
NA-Hutch++,2.0,160,26,1.6452210814549428,1.6439345666815601,0.0007825827131183581
Gaussian-Hutch++,2.0,160,26,1.644027580152059,1.6439345666815601,5.65797887482796e-05
Hutchinson,2.0,160,27,1.693172721862282,1.6439345666815601,0.029951408151307316
Hutch++,2.0,160,27,1.6438574728923558,1.6439345666815601,4.6895898879909054e-05
NA-Hutch++,2.0,160,27,1.6438208612538325,1.6439345666815601,6.916663840040811e-05
Gaussian-Hutch++,2.0,160,27,1.644272479062591,1.6439345666815601,0.00020555099204044898
Hutchinson,2.0,160,28,1.5582860542251773,1.6439345666815601,0.052099708949652775
Hutch++,2.0,160,28,1.644730671210835,1.6439345666815601,0.000484267771607129
NA-Hutch++,2.0,160,28,1.6438044057737873,1.6439345666815601,7.917645288984309e-05
Gaussian-Hutch++,2.0,160,28,1.6439433670270782,1.6439345666815601,5.353221287787601e-06
Hutchinson,2.0,160,29,1.5628730677984628,1.6439345666815601,0.04930944365184057
Hutch++,2.0,160,29,1.6438630198470519,1.6439345666815601,4.352170454855625e-05
NA-Hutch++,2.0,160,29,1.6437127458465335,1.6439345666815601,0.0001349328857257435
Gaussian-Hutch++,2.0,160,29,1.6445061476860565,1.6439345666815601,0.000347690848578105
Hutchinson,2.0,160,30,1.73244545964704,1.6439345666815601,0.05384088561635857
Hutch++,2.0,160,30,1.644536899437143,1.6439345666815601,0.00036639703780833797
NA-Hutch++,2.0,160,30,1.6436915184124825,1.6439345666815601,0.0001478454641708966
Gaussian-Hutch++,2.0,160,30,1.6450324804462857,1.6439345666815601,0.000667857338715014
Hutchinson,2.0,160,31,1.6452771737011769,1.6439345666815601,0.0008167034423559386
Hutch++,2.0,160,31,1.643655324672206,1.6439345666815601,0.00016986199755973698
NA-Hutch++,2.0,160,31,1.6444237617495183,1.6439345666815601,0.0002975757538486947
Gaussian-Hutch++,2.0,160,31,1.6441138506655233,1.6439345666815601,0.00010905785886908212
Hutchinson,2.0,160,32,1.3893613351659244,1.6439345666815601,0.15485606098636653
Hutch++,2.0,160,32,1.6434736861644323,1.6439345666815601,0.00028035210553307695
NA-Hutch++,2.0,160,32,1.6438783012152658,1.6439345666815601,3.422609843158996e-05
Gaussian-Hutch++,2.0,160,32,1.6444350039334983,1.6439345666815601,0.0003044143374564706
Hutchinson,2.0,160,33,1.599668955146593,1.6439345666815601,0.02692662617607798
Hutch++,2.0,160,33,1.6432792024417582,1.6439345666815601,0.00039865591556047356
NA-Hutch++,2.0,160,33,1.6461983728655187,1.6439345666815601,0.001377065869798161
Gaussian-Hutch++,2.0,160,33,1.6435323554647185,1.6439345666815601,0.00024466376277584325
Hutchinson,2.0,160,34,1.6215751770684874,1.6439345666815601,0.013601143297453308
Hutch++,2.0,160,34,1.6437403848185161,1.6439345666815601,0.00011812018980533992
NA-Hutch++,2.0,160,34,1.644179453750872,1.6439345666815601,0.0001489640003167794
Gaussian-Hutch++,2.0,160,34,1.6428848211343938,1.6439345666815601,0.0006385567701063159
Hutchinson,2.0,160,35,1.7184598123747274,1.6439345666815601,0.0453334622944292
Hutch++,2.0,160,35,1.6445187504988346,1.6439345666815601,0.0003553570982169089
NA-Hutch++,2.0,160,35,1.6432041505478177,1.6439345666815601,0.0004443097362548244
Gaussian-Hutch++,2.0,160,35,1.6453370454172296,1.6439345666815601,0.0008531232106765008
Hutchinson,2.0,160,36,1.6526604560971685,1.6439345666815601,0.005307929885081992
Hutch++,2.0,160,36,1.6432499177108015,1.6439345666815601,0.00041646972126185307
NA-Hutch++,2.0,160,36,1.6432697898654072,1.6439345666815601,0.00040438155485401857
Gaussian-Hutch++,2.0,160,36,1.6443577771010454,1.6439345666815601,0.0002574375088051846
Hutchinson,2.0,160,37,1.6153112267834644,1.6439345666815601,0.01741148369175952
Hutch++,2.0,160,37,1.6437964502754483,1.6439345666815601,8.40157564121506e-05
NA-Hutch++,2.0,160,37,1.6433043927292756,1.6439345666815601,0.0003833327463614028
Gaussian-Hutch++,2.0,160,37,1.6432116164540866,1.6439345666815601,0.0004397682499814022
Hutchinson,2.0,160,38,2.0725316930310362,1.6439345666815601,0.2607142249065549
Hutch++,2.0,160,38,1.6439009321425515,1.6439345666815601,2.045977965930522e-05
NA-Hutch++,2.0,160,38,1.6447767791603845,1.6439345666815601,0.0005123150859491988
Gaussian-Hutch++,2.0,160,38,1.643096889603737,1.6439345666815601,0.0005095562164095434
Hutchinson,2.0,160,39,1.7427523001650804,1.6439345666815601,0.06011050286690752
Hutch++,2.0,160,39,1.6435389948914656,1.6439345666815601,0.00024062502128234243
NA-Hutch++,2.0,160,39,1.6431533409930206,1.6439345666815601,0.000475217021633978
Gaussian-Hutch++,2.0,160,39,1.643869895842794,1.6439345666815601,3.9339058911998446e-05
Hutchinson,2.0,160,40,1.8757362064514767,1.6439345666815601,0.1410041764848527
Hutch++,2.0,160,40,1.643983624002258,1.6439345666815601,2.9841407129091874e-05
NA-Hutch++,2.0,160,40,1.6448383418731827,1.6439345666815601,0.0005497634820386457
Gaussian-Hutch++,2.0,160,40,1.6441923427849892,1.6439345666815601,0.00015680435745649919
Hutchinson,2.0,160,41,1.909558432998682,1.6439345666815601,0.16157812585771542
Hutch++,2.0,160,41,1.6430867183553501,1.6439345666815601,0.00051574335341184
NA-Hutch++,2.0,160,41,1.6441934888273964,1.6439345666815601,0.00015750149129042647
Gaussian-Hutch++,2.0,160,41,1.6425523274491574,1.6439345666815601,0.00084081158728413
Hutchinson,2.0,160,42,1.8469047333471402,1.6439345666815601,0.12346608604702247
