q,r_actual,rank_gain_accepted,reference_scale,projected_sample_norm,rank_acceptance_cutoff,gaussian_energy,rademacher_energy,ideal_tail_q,gaussian_to_ideal_tail,rademacher_to_ideal_tail,s1_sigma_max,s1_sigma_min,s1_condition,s1_pinv_norm,s1_stable_rank,s1_numerical_rank,s1_full_row_rank,y_sigma_min,y_condition,y_numerical_rank,graph_factor_op,graph_factor_fro,graph_projection_bound,graph_identity_error,subspace_projection_op,subspace_projection_fro,largest_principal_angle_rad,largest_principal_angle_deg,sigma_min_u1tq,dimension,step_rank,eta,orientation_seed,basis_trial,basis_seed,q_offset,budget,ell,constructed_basis_queries,accounted_total_queries,rank_risk,gaussian_risk,rademacher_risk,next_q,gaussian_energy_ratio_next,gaussian_risk_difference_next,gaussian_local_improves,rademacher_energy_ratio_next,rademacher_risk_difference_next,rademacher_local_improves,local_energy_ratio_threshold
15,15,True,14.222411592217224,0.03232499619847409,1.4222411592217224e-11,5.902364188615459e-10,1.0120621013325278e-10,4.85e-10,1.2169823069310226,0.20867259821289233,6.551160567336604,0.007323023290181302,894.5978058161292,136.55562195750468,4.713136280996792,15,True,0.007323057367691537,894.5936428511736,15,0.0030507335552754276,0.0030511151405911508,0.003050719358823713,8.734766382412218e-15,0.003050719358814978,0.0030511009459059752,0.003050724090952337,0.1747936148704536,0.99999534654487,500,15,1e-06,52001,61,70061,0,80,50,30,80,1.94e-11,2.360945675446184e-11,4.048248405330111e-12,16.0,0.8201186794738679,-3.440127070540349e-12,1.0,0.15244987960648237,-3.4053786324033305e-12,1.0,0.96
16,16,True,14.740558002906003,0.0009087250111321241,1.4740558002906003e-11,4.840639124141158e-10,1.5428874550242742e-11,4.84e-10,1.000132050442388,0.03187783997984038,7.034860956555138,0.13470665841335897,52.223557761844724,7.423538017930888,4.390528614248135,15,True,2.2339328174089524e-05,314909.24443944846,16,0.00017209630856644952,0.0001775382361696612,0.00017209630601794937,,0.0001720961180238597,0.0001775309600898656,0.00017209611887335696,0.009860381282025066,0.999999985191463,500,15,1e-06,52001,61,70061,1,80,48,32,80,2.0166666666666665e-11,2.016932968392149e-11,6.428697729267809e-13,17.0,0.9979247752220193,8.332516634240654e-13,0.0,1.0603721757517244,6.844976082284106e-14,0.0,0.9583333333333334
17,17,True,15.228286222285131,4.3323478837037334e-05,1.5228286222285132e-11,4.830593709889477e-10,1.6360349276241305e-11,4.83e-10,1.0001229213021692,0.033872358749982,7.249408253121133,0.13810677619114345,52.49132919508424,7.240774331130382,4.412624237534739,15,True,2.1487750635610818e-05,337373.99395993626,17,0.00016654855527919188,0.00017140874246724937,0.00016654855296929492,,0.00016632253429465236,0.00017118001095648092,0.00016632253506148755,0.009529579296939894,0.9999999861684074,500,15,1e-06,52001,61,70061,2,80,46,34,80,2.1e-11,2.1002581347345556e-11,7.113195337496219e-13,,,,,,,,
13,13,True,13.058726082828239,1.1244727545778324,1.3058726082828239e-11,2.000000000485006,1.9832839393524229,2.000000000485,1.0000000000000029,0.9916419694357382,6.2151601945012285,0.5863574698563022,10.599609477175022,1.7054442919352055,4.414657043076168,13,False,0.586357470303845,10.599609469148879,13,,,,,0.9999999999999999,1.4142135635138358,1.5707963118937354,89.99999914622636,0.0,500,15,1e-06,52001,61,70061,-2,160,134,26,160,0.029850746275895523,0.02985074627589561,0.029601252826155566,14.0,0.5000000001212527,-0.014699231117031848,1.0,0.5008189478478534,-0.014551765314185469,1.0,0.9850746268656716
14,14,True,13.662615907064573,1.8587732064179718,1.3662615907064574e-11,1.0000000004850083,0.9932661757900264,1.000000000485,1.0000000000000082,0.9932661753082923,6.539933649943857,0.5134853190763539,12.73635955494842,1.9474753471019932,4.364364696433352,14,False,0.513485319579216,12.736359542543976,14,,,,,1.0000000000000002,1.0000000019717306,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,61,70061,-1,160,132,28,160,0.015151515158863637,0.015151515158863762,0.015049487511970097,15.0,5.902364185752764e-10,-0.0151515151497832,1.0,1.0189233520687961e-10,-0.015049487510413078,1.0,0.9848484848484849
15,15,True,14.222411592217224,0.03232499619847409,1.4222411592217224e-11,5.902364188615459e-10,1.0120621013325278e-10,4.85e-10,1.2169823069310226,0.20867259821289233,6.551160567336604,0.007323023290181302,894.5978058161292,136.55562195750468,4.713136280996792,15,True,0.007323057367691537,894.5936428511736,15,0.0030507335552754276,0.0030511151405911508,0.003050719358823713,8.734766382412218e-15,0.003050719358814978,0.0030511009459059752,0.003050724090952337,0.1747936148704536,0.99999534654487,500,15,1e-06,52001,61,70061,0,160,130,30,160,7.46153846153846e-12,9.08056029017763e-12,1.557018617434658e-12,16.0,0.8201186794738679,-1.5170616587070713e-12,1.0,0.15244987960648237,-1.3159424525871152e-12,1.0,0.9846153846153847
16,16,True,14.740558002906003,0.0009087250111321241,1.4740558002906003e-11,4.840639124141158e-10,1.5428874550242742e-11,4.84e-10,1.000132050442388,0.03187783997984038,7.034860956555138,0.13470665841335897,52.223557761844724,7.423538017930888,4.390528614248135,15,True,2.2339328174089524e-05,314909.24443944846,16,0.00017209630856644952,0.0001775382361696612,0.00017209630601794937,,0.0001720961180238597,0.0001775309600898656,0.00017209611887335696,0.009860381282025066,0.999999985191463,500,15,1e-06,52001,61,70061,1,160,128,32,160,7.5625e-12,7.56349863147056e-12,2.4107616484754284e-13,17.0,0.9979247752220193,1.0411043184607178e-13,0.0,1.0603721757517244,1.8611918902319126e-14,0.0,0.984375
17,17,True,15.228286222285131,4.3323478837037334e-05,1.5228286222285132e-11,4.830593709889477e-10,1.6360349276241305e-11,4.83e-10,1.0001229213021692,0.033872358749982,7.249408253121133,0.13810677619114345,52.49132919508424,7.240774331130382,4.412624237534739,15,True,2.1487750635610818e-05,337373.99395993626,17,0.00016654855527919188,0.00017140874246724937,0.00016654855296929492,,0.00016632253429465236,0.00017118001095648092,0.00016632253506148755,0.009529579296939894,0.9999999861684074,500,15,1e-06,52001,61,70061,2,160,126,34,160,7.666666666666666e-12,7.667609063316631e-12,2.5968808374986197e-13,,,,,,,,
13,13,True,13.058726082828239,1.1244727545778324,1.3058726082828239e-11,2.000000000485006,1.9832839393524229,2.000000000485,1.0000000000000029,0.9916419694357382,6.2151601945012285,0.5863574698563022,10.599609477175022,1.7054442919352055,4.414657043076168,13,False,0.586357470303845,10.599609469148879,13,,,,,0.9999999999999999,1.4142135635138358,1.5707963118937354,89.99999914622636,0.0,500,15,1e-06,52001,61,70061,-2,240,214,26,240,0.01869158878957944,0.018691588789579494,0.01853536391918152,14.0,0.5000000001212527,-0.009257626520853001,1.0,0.5008189478478534,-0.009164928298520895,1.0,0.9906542056074766
14,14,True,13.662615907064573,1.8587732064179718,1.3662615907064574e-11,1.0000000004850083,0.9932661757900264,1.000000000485,1.0000000000000082,0.9932661753082923,6.539933649943857,0.5134853190763539,12.73635955494842,1.9474753471019932,4.364364696433352,14,False,0.513485319579216,12.736359542543976,14,,,,,1.0000000000000002,1.0000000019717306,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,61,70061,-1,240,212,28,240,0.009433962268726415,0.009433962268726493,0.009370435620660627,15.0,5.902364185752764e-10,-0.009433962263105194,1.0,1.0189233520687961e-10,-0.009370435619696759,1.0,0.9905660377358491
15,15,True,14.222411592217224,0.03232499619847409,1.4222411592217224e-11,5.902364188615459e-10,1.0120621013325278e-10,4.85e-10,1.2169823069310226,0.20867259821289233,6.551160567336604,0.007323023290181302,894.5978058161292,136.55562195750468,4.713136280996792,15,True,0.007323057367691537,894.5936428511736,15,0.0030507335552754276,0.0030511151405911508,0.003050719358823713,8.734766382412218e-15,0.003050719358814978,0.0030511009459059752,0.003050724090952337,0.1747936148704536,0.99999534654487,500,15,1e-06,52001,61,70061,0,240,210,30,240,4.619047619047619e-12,5.6212992272528186e-12,9.638686679357407e-13,16.0,0.8201186794738679,-9.668385309632435e-13,1.0,0.15244987960648237,-8.155141049526375e-13,1.0,0.9904761904761905
16,16,True,14.740558002906003,0.0009087250111321241,1.4740558002906003e-11,4.840639124141158e-10,1.5428874550242742e-11,4.84e-10,1.000132050442388,0.03187783997984038,7.034860956555138,0.13470665841335897,52.223557761844724,7.423538017930888,4.390528614248135,15,True,2.2339328174089524e-05,314909.24443944846,16,0.00017209630856644952,0.0001775382361696612,0.00017209630601794937,,0.0001720961180238597,0.0001775309600898656,0.00017209611887335696,0.009860381282025066,0.999999985191463,500,15,1e-06,52001,61,70061,1,240,208,32,240,4.653846153846153e-12,4.654460696289575e-12,1.483545629831033e-13,17.0,0.9979247752220193,3.543610942836403e-14,0.0,1.0603721757517244,1.0483779504676381e-14,0.0,0.9903846153846154
17,17,True,15.228286222285131,4.3323478837037334e-05,1.5228286222285132e-11,4.830593709889477e-10,1.6360349276241305e-11,4.83e-10,1.0001229213021692,0.033872358749982,7.249408253121133,0.13810677619114345,52.49132919508424,7.240774331130382,4.412624237534739,15,True,2.1487750635610818e-05,337373.99395993626,17,0.00016654855527919188,0.00017140874246724937,0.00016654855296929492,,0.00016632253429465236,0.00017118001095648092,0.00016632253506148755,0.009529579296939894,0.9999999861684074,500,15,1e-06,52001,61,70061,2,240,206,34,240,4.689320388349515e-12,4.689896805717939e-12,1.5883834248777967e-13,,,,,,,,
13,13,True,13.942396989864918,0.9087436778087681,1.3942396989864918e-11,2.0000000004850156,1.9823700428241513,2.000000000485,1.0000000000000078,0.9911850211717133,6.369256323928245,0.29514947180410683,21.579765279592213,3.3881138051424613,4.791786228738148,13,False,0.2951494726402381,21.579765218590747,13,,,,,1.0,1.414213565014374,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-2,80,54,26,80,0.07407407409203703,0.07407407409203762,0.07342111269719079,14.0,0.5000000001212591,-0.03561253561184431,1.0,0.5006126454819919,-0.03525190071786586,1.0,0.9629629629629629
14,14,True,14.530617476166471,1.4874531509651552,1.453061747616647e-11,1.000000000485026,0.9923995114624481,1.000000000485,1.000000000000026,0.9923995109811343,6.3850678743738,0.216713373085711,29.46319271145524,4.614389900177023,5.178894969575337,14,False,0.21671337424132092,29.463192554526472,14,,,,,1.0000000000000004,1.0000000064857217,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-1,80,52,28,80,0.038461538480192306,0.038461538480193305,0.03816921197932493,15.0,4.877734631432063e-10,-0.038461538460682364,1.0,1.554145768744793e-11,-0.038169211978708,1.0,0.9615384615384616
15,15,True,14.95737961225942,0.05084148354739152,1.495737961225942e-11,4.877734633797891e-10,1.5423335016437632e-11,4.85e-10,1.0057184811954416,0.03180069075554151,6.458877908171692,0.022801604948117192,283.2641791166996,43.85656195146796,5.362865211241286,15,True,0.022801615643535014,283.2640462492489,15,0.0009685778249981246,0.0009729634504998578,0.0009685773706661896,2.1236267952473575e-15,0.0009685773706640659,0.0009729629981918729,0.0009685775221080017,0.055495404148027686,0.9999995309288287,500,15,1e-06,52001,62,70062,0,80,50,30,80,1.94e-11,1.9510938535191564e-11,6.169334006575053e-13,16.0,0.9923051156285924,6.565657556267966e-13,0.0,1.0003849168169188,2.5952920903262584e-14,0.0,0.96
16,16,True,15.452156004889495,0.002493472276993304,1.5452156004889496e-11,4.840201029796406e-10,1.542927171745843e-11,4.84e-10,1.000041535081902,0.03187866057326122,6.49209413770259,0.2489703016730842,26.075777287795447,4.01654331171222,5.6651126607055975,15,True,2.2052261401143388e-05,294395.845380374,16,8.832251373997971e-05,0.00010018529205117471,8.832251339548366e-05,,8.827786866467533e-05,0.00010010170568838365,8.82778687793333e-05,0.005057949305465495,0.999999996103509,500,15,1e-06,52001,62,70062,1,80,48,32,80,2.0166666666666665e-11,2.016750429081836e-11,6.428863215607679e-13,17.0,0.99792643842773,8.33211252394503e-13,0.0,1.0603200561213983,6.8416559020442e-14,0.0,0.9583333333333334
17,17,True,16.08036593828503,6.110530426370718e-05,1.608036593828503e-11,4.830164574938959e-10,1.6359966253367828e-11,4.83e-10,1.000034073486327,0.03387156574196238,6.569118001283608,0.2713582702527588,24.20828373929695,3.6851650000147114,5.992081738865377,15,True,2.0885439713123362e-05,314530.98864815186,17,8.024734079071327e-05,9.069590803924472e-05,8.024734053233145e-05,,8.022160772971088e-05,9.059530146416359e-05,8.022160781575532e-05,0.004596359553596478,0.9999999967822472,500,15,1e-06,52001,62,70062,2,80,46,34,80,2.1e-11,2.1000715543212863e-11,7.113028805812099e-13,,,,,,,,
13,13,True,13.942396989864918,0.9087436778087681,1.3942396989864918e-11,2.0000000004850156,1.9823700428241513,2.000000000485,1.0000000000000078,0.9911850211717133,6.369256323928245,0.29514947180410683,21.579765279592213,3.3881138051424613,4.791786228738148,13,False,0.2951494726402381,21.579765218590747,13,,,,,1.0,1.414213565014374,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-2,160,134,26,160,0.029850746275895523,0.029850746275895755,0.029587612579464944,14.0,0.5000000001212591,-0.014699231117031725,1.0,0.5006126454819919,-0.014551256345185427,1.0,0.9850746268656716
14,14,True,14.530617476166471,1.4874531509651552,1.453061747616647e-11,1.000000000485026,0.9923995114624481,1.000000000485,1.000000000000026,0.9923995109811343,6.3850678743738,0.216713373085711,29.46319271145524,4.614389900177023,5.178894969575337,14,False,0.21671337424132092,29.463192554526472,14,,,,,1.0000000000000004,1.0000000064857217,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-1,160,132,28,160,0.015151515158863637,0.01515151515886403,0.015036356234279517,15.0,4.877734631432063e-10,-0.015151515151359823,1.0,1.554145768744793e-11,-0.015036356234042234,1.0,0.9848484848484849
15,15,True,14.95737961225942,0.05084148354739152,1.495737961225942e-11,4.877734633797891e-10,1.5423335016437632e-11,4.85e-10,1.0057184811954416,0.03180069075554151,6.458877908171692,0.022801604948117192,283.2641791166996,43.85656195146796,5.362865211241286,15,True,0.022801615643535014,283.2640462492489,15,0.0009685778249981246,0.0009729634504998578,0.0009685773706661896,2.1236267952473575e-15,0.0009685773706640659,0.0009729629981918729,0.0009685775221080017,0.055495404148027686,0.9999995309288287,500,15,1e-06,52001,62,70062,0,160,130,30,160,7.46153846153846e-12,7.504207128919832e-12,2.372820771759636e-13,16.0,0.9923051156285924,5.860698013705228e-14,0.0,1.0003849168169188,3.800293409324384e-15,0.0,0.9846153846153847
16,16,True,15.452156004889495,0.002493472276993304,1.5452156004889496e-11,4.840201029796406e-10,1.542927171745843e-11,4.84e-10,1.000041535081902,0.03187866057326122,6.49209413770259,0.2489703016730842,26.075777287795447,4.01654331171222,5.6651126607055975,15,True,2.2052261401143388e-05,294395.845380374,16,8.832251373997971e-05,0.00010018529205117471,8.832251339548366e-05,,8.827786866467533e-05,0.00010010170568838365,8.82778687793333e-05,0.005057949305465495,0.999999996103509,500,15,1e-06,52001,62,70062,1,160,128,32,160,7.5625e-12,7.562814109056885e-12,2.4108237058528797e-13,17.0,0.99792643842773,1.041137876716208e-13,0.0,1.0603200561213983,1.8599633436423577e-14,0.0,0.984375
17,17,True,16.08036593828503,6.110530426370718e-05,1.608036593828503e-11,4.830164574938959e-10,1.6359966253367828e-11,4.83e-10,1.000034073486327,0.03387156574196238,6.569118001283608,0.2713582702527588,24.20828373929695,3.6851650000147114,5.992081738865377,15,True,2.0885439713123362e-05,314530.98864815186,17,8.024734079071327e-05,9.069590803924472e-05,8.024734053233145e-05,,8.022160772971088e-05,9.059530146416359e-05,8.022160781575532e-05,0.004596359553596478,0.9999999967822472,500,15,1e-06,52001,62,70062,2,160,126,34,160,7.666666666666666e-12,7.666927896728505e-12,2.5968200402171155e-13,,,,,,,,
13,13,True,13.942396989864918,0.9087436778087681,1.3942396989864918e-11,2.0000000004850156,1.9823700428241513,2.000000000485,1.0000000000000078,0.9911850211717133,6.369256323928245,0.29514947180410683,21.579765279592213,3.3881138051424613,4.791786228738148,13,False,0.2951494726402381,21.579765218590747,13,,,,,1.0,1.414213565014374,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-2,240,214,26,240,0.01869158878957944,0.018691588789579584,0.018526822830132256,14.0,0.5000000001212591,-0.009257626520852923,1.0,0.5006126454819919,-0.00916456328803369,1.0,0.9906542056074766
14,14,True,14.530617476166471,1.4874531509651552,1.453061747616647e-11,1.000000000485026,0.9923995114624481,1.000000000485,1.000000000000026,0.9923995109811343,6.3850678743738,0.216713373085711,29.46319271145524,4.614389900177023,5.178894969575337,14,False,0.21671337424132092,29.463192554526472,14,,,,,1.0000000000000004,1.0000000064857217,1.5707963267948966,90.0,0.0,500,15,1e-06,52001,62,70062,-1,240,212,28,240,0.009433962268726415,0.009433962268726661,0.009362259542098567,15.0,4.877734631432063e-10,-0.0094339622640812,1.0,1.554145768744793e-11,-0.009362259541951677,1.0,0.9905660377358491
15,15,True,14.95737961225942,0.05084148354739152,1.495737961225942e-11,4.877734633797891e-10,1.5423335016437632e-11,4.85e-10,1.0057184811954416,0.03180069075554151,6.458877908171692,0.022801604948117192,283.2641791166996,43.85656195146796,5.362865211241286,15,True,0.022801615643535014,283.2640462492489,15,0.0009685778249981246,0.0009729634504998578,0.0009685773706661896,2.1236267952473575e-15,0.0009685773706640659,0.0009729629981918729,0.0009685775221080017,0.055495404148027686,0.9999995309288287,500,15,1e-06,52001,62,70062,0,240,210,30,240,4.619047619047619e-12,4.645461555997992e-12,1.4688890491845365e-13,16.0,0.9923051156285924,8.577895729321376e-15,0.0,1.0003849168169188,1.4694769801851063e-15,0.0,0.9904761904761905
16,16,True,15.452156004889495,0.002493472276993304,1.5452156004889496e-11,4.840201029796406e-10,1.542927171745843e-11,4.84e-10,1.000041535081902,0.03187866057326122,6.49209413770259,0.2489703016730842,26.075777287795447,4.01654331171222,5.6651126607055975,15,True,2.2052261401143388e-05,294395.845380374,16,8.832251373997971e-05,0.00010018529205117471,8.832251339548366e-05,,8.827786866467533e-05,0.00010010170568838365,8.82778687793333e-05,0.005057949305465495,0.999999996103509,500,15,1e-06,52001,62,70062,1,240,208,32,240,4.653846153846153e-12,4.654039451727313e-12,1.4835838189863876e-13,17.0,0.99792643842773,3.544071811633594e-14,0.0,1.0603200561213983,1.0476241920466366e-14,0.0,0.9903846153846154
17,17,True,16.08036593828503,6.110530426370718e-05,1.608036593828503e-11,4.830164574938959e-10,1.6359966253367828e-11,4.83e-10,1.000034073486327,0.03387156574196238,6.569118001283608,0.2713582702527588,24.20828373929695,3.6851650000147114,5.992081738865377,15,True,2.0885439713123362e-05,314530.98864815186,17,8.024734079071327e-05,9.069590803924472e-05,8.024734053233145e-05,,8.022160772971088e-05,9.059530146416359e-05,8.022160781575532e-05,0.004596359553596478,0.9999999967822472,500,15,1e-06,52001,62,70062,2,240,206,34,240,4.689320388349515e-12,4.689480169843649e-12,1.5883462381910512e-13,,,,,,,,
